movieId,imdbId,title,year,genres,imdbUrl
1892,tt0120787,"Perfect Murder, A",1998,Thriller,http://www.imdb.com/title/tt0120787
1893,tt0116692,Beyond Silence (Jenseits der Stille),1996,Drama,http://www.imdb.com/title/tt0116692
1894,tt0120828,Six Days Seven Nights,1998,Adventure|Comedy|Romance,http://www.imdb.com/title/tt0120828
1895,tt0127723,Can't Hardly Wait,1998,Comedy|Drama|Romance,http://www.imdb.com/title/tt0127723
1897,tt0139362,High Art,1998,Drama|Romance,http://www.imdb.com/title/tt0139362
1900,tt0118849,"Children of Heaven, The (Bacheha-Ye Aseman)",1997,Comedy|Drama,http://www.imdb.com/title/tt0118849
1902,tt0116141,Dream for an Insomniac,1996,Drama|Romance,http://www.imdb.com/title/tt0116141
1904,tt0122529,Henry Fool,1997,Comedy|Drama,http://www.imdb.com/title/tt0122529
1906,tt0119717,Mr. Jealousy,1997,Comedy|Romance,http://www.imdb.com/title/tt0119717
1907,tt0120762,Mulan,1998,Adventure|Animation|Children|Comedy|Drama|Musical|Romance,http://www.imdb.com/title/tt0120762
1909,tt0120902,"X-Files: Fight the Future, The",1998,Action|Crime|Mystery|Sci-Fi|Thriller,http://www.imdb.com/title/tt0120902
1910,tt0126344,I Went Down,1997,Comedy|Crime|Drama,http://www.imdb.com/title/tt0126344
1911,tt0118998,Dr. Dolittle,1998,Comedy,http://www.imdb.com/title/tt0118998
1912,tt0120780,Out of Sight,1998,Comedy|Crime|Drama|Romance|Thriller,http://www.imdb.com/title/tt0120780
1913,tt0073540,Picnic at Hanging Rock,1975,Drama|Mystery,http://www.imdb.com/title/tt0073540
1914,tt0120321,Smoke Signals,1998,Comedy|Drama,http://www.imdb.com/title/tt0120321
1916,tt0118789,Buffalo '66 (a.k.a. Buffalo 66),1998,Drama|Romance,http://www.imdb.com/title/tt0118789
1917,tt0120591,Armageddon,1998,Action|Romance|Sci-Fi|Thriller,http://www.imdb.com/title/tt0120591
1918,tt0122151,Lethal Weapon 4,1998,Action|Comedy|Crime|Thriller,http://www.imdb.com/title/tt0122151
1919,tt0123987,Madeline,1998,Children|Comedy,http://www.imdb.com/title/tt0123987
1920,tt0122718,Small Soldiers,1998,Animation|Children|Fantasy|War,http://www.imdb.com/title/tt0122718
1921,tt0138704,Pi,1998,Drama|Sci-Fi|Thriller,http://www.imdb.com/title/tt0138704
1922,tt0140688,Whatever,1998,Drama,http://www.imdb.com/title/tt0140688
1923,tt0129387,There's Something About Mary,1998,Comedy|Romance,http://www.imdb.com/title/tt0129387
1924,tt0052077,Plan 9 from Outer Space,1959,Horror|Sci-Fi,http://www.imdb.com/title/tt0052077
1926,tt0019729,"Broadway Melody, The",1929,Musical,http://www.imdb.com/title/tt0019729
1927,tt0020629,All Quiet on the Western Front,1930,Action|Drama|War,http://www.imdb.com/title/tt0020629
1928,tt0021746,Cimarron,1931,Drama|Western,http://www.imdb.com/title/tt0021746
1929,tt0022958,Grand Hotel,1932,Drama|Romance,http://www.imdb.com/title/tt0022958
1931,tt0026752,Mutiny on the Bounty,1935,Adventure|Drama,http://www.imdb.com/title/tt0026752
1932,tt0027698,"Great Ziegfeld, The",1936,Drama|Musical,http://www.imdb.com/title/tt0027698
1933,tt0029146,"Life of Emile Zola, The",1937,Drama,http://www.imdb.com/title/tt0029146
1934,tt0030993,You Can't Take It with You,1938,Comedy|Romance,http://www.imdb.com/title/tt0030993
1936,tt0035093,Mrs. Miniver,1942,Drama|War,http://www.imdb.com/title/tt0035093
1937,tt0036872,Going My Way,1944,Comedy|Drama|Musical,http://www.imdb.com/title/tt0036872
1938,tt0037884,"Lost Weekend, The",1945,Drama,http://www.imdb.com/title/tt0037884
1939,tt0036868,"Best Years of Our Lives, The",1946,Drama|War,http://www.imdb.com/title/tt0036868
1940,tt0039416,Gentleman's Agreement,1947,Drama,http://www.imdb.com/title/tt0039416
1941,tt0040416,Hamlet,1948,Drama,http://www.imdb.com/title/tt0040416
1942,tt0041113,All the King's Men,1949,Drama,http://www.imdb.com/title/tt0041113
1944,tt0045793,From Here to Eternity,1953,Drama|Romance|War,http://www.imdb.com/title/tt0045793
1945,tt0047296,On the Waterfront,1954,Crime|Drama,http://www.imdb.com/title/tt0047296
1946,tt0048356,Marty,1955,Drama|Romance,http://www.imdb.com/title/tt0048356
1947,tt0055614,West Side Story,1961,Drama|Musical|Romance,http://www.imdb.com/title/tt0055614
1948,tt0057590,Tom Jones,1963,Adventure|Comedy|Romance,http://www.imdb.com/title/tt0057590
1949,tt0060665,"Man for All Seasons, A",1966,Drama,http://www.imdb.com/title/tt0060665
1950,tt0061811,In the Heat of the Night,1967,Drama|Mystery,http://www.imdb.com/title/tt0061811
1951,tt0063385,Oliver!,1968,Drama|Musical,http://www.imdb.com/title/tt0063385
1952,tt0064665,Midnight Cowboy,1969,Drama,http://www.imdb.com/title/tt0064665
1953,tt0067116,"French Connection, The",1971,Action|Crime|Thriller,http://www.imdb.com/title/tt0067116
1954,tt0075148,Rocky,1976,Drama,http://www.imdb.com/title/tt0075148
1955,tt0079417,Kramer vs. Kramer,1979,Drama,http://www.imdb.com/title/tt0079417
1956,tt0081283,Ordinary People,1980,Drama,http://www.imdb.com/title/tt0081283
1957,tt0082158,Chariots of Fire,1981,Drama,http://www.imdb.com/title/tt0082158
1958,tt0086425,Terms of Endearment,1983,Comedy|Drama,http://www.imdb.com/title/tt0086425
1959,tt0089755,Out of Africa,1985,Drama|Romance,http://www.imdb.com/title/tt0089755
1960,tt0093389,"Last Emperor, The",1987,Drama,http://www.imdb.com/title/tt0093389
1961,tt0095953,Rain Man,1988,Drama,http://www.imdb.com/title/tt0095953
1962,tt0097239,Driving Miss Daisy,1989,Drama,http://www.imdb.com/title/tt0097239
1963,tt0065063,Take the Money and Run,1969,Comedy|Crime,http://www.imdb.com/title/tt0065063
1964,tt0067309,Klute,1971,Drama|Mystery,http://www.imdb.com/title/tt0067309
1965,tt0087995,Repo Man,1984,Comedy|Sci-Fi,http://www.imdb.com/title/tt0087995
1966,tt0100142,Metropolitan,1990,Comedy,http://www.imdb.com/title/tt0100142
1967,tt0091369,Labyrinth,1986,Adventure|Fantasy|Musical,http://www.imdb.com/title/tt0091369
1968,tt0088847,"Breakfast Club, The",1985,Comedy|Drama,http://www.imdb.com/title/tt0088847
1969,tt0089686,"Nightmare on Elm Street 2: Freddy's Revenge, A",1985,Horror,http://www.imdb.com/title/tt0089686
1970,tt0093629,"Nightmare on Elm Street 3: Dream Warriors, A",1987,Horror|Thriller,http://www.imdb.com/title/tt0093629
1971,tt0095742,"Nightmare on Elm Street 4: The Dream Master, A",1988,Horror|Thriller,http://www.imdb.com/title/tt0095742
1972,tt0097981,"Nightmare on Elm Street 5: The Dream Child, A",1989,Horror,http://www.imdb.com/title/tt0097981
1973,tt0101917,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A)",1991,Horror,http://www.imdb.com/title/tt0101917
1974,tt0080761,Friday the 13th,1980,Horror|Mystery|Thriller,http://www.imdb.com/title/tt0080761
1975,tt0082418,Friday the 13th Part 2,1981,Horror,http://www.imdb.com/title/tt0082418
1976,tt0083972,Friday the 13th Part 3: 3D,1982,Horror,http://www.imdb.com/title/tt0083972
1977,tt0087298,Friday the 13th Part IV: The Final Chapter,1984,Horror,http://www.imdb.com/title/tt0087298
1978,tt0089173,Friday the 13th Part V: A New Beginning,1985,Horror,http://www.imdb.com/title/tt0089173
1979,tt0091080,Friday the 13th Part VI: Jason Lives,1986,Horror,http://www.imdb.com/title/tt0091080
1980,tt0095179,Friday the 13th Part VII: The New Blood,1988,Horror,http://www.imdb.com/title/tt0095179
1981,tt0097388,Friday the 13th Part VIII: Jason Takes Manhattan,1989,Horror,http://www.imdb.com/title/tt0097388
1982,tt0077651,Halloween,1978,Horror,http://www.imdb.com/title/tt0077651
1983,tt0082495,Halloween II,1981,Horror,http://www.imdb.com/title/tt0082495
1984,tt0085636,Halloween III: Season of the Witch,1982,Horror,http://www.imdb.com/title/tt0085636
1985,tt0095271,Halloween 4: The Return of Michael Myers,1988,Horror,http://www.imdb.com/title/tt0095271
1986,tt0097474,Halloween 5: The Revenge of Michael Myers,1989,Horror,http://www.imdb.com/title/tt0097474
1987,tt0081383,Prom Night,1980,Horror,http://www.imdb.com/title/tt0081383
1990,tt0105179,Prom Night IV: Deliver Us From Evil,1992,Horror,http://www.imdb.com/title/tt0105179
1991,tt0094862,Child's Play,1988,Horror|Thriller,http://www.imdb.com/title/tt0094862
1992,tt0099253,Child's Play 2,1990,Horror|Thriller,http://www.imdb.com/title/tt0099253
1993,tt0103956,Child's Play 3,1991,Comedy|Horror|Thriller,http://www.imdb.com/title/tt0103956
1994,tt0084516,Poltergeist,1982,Horror|Thriller,http://www.imdb.com/title/tt0084516
1995,tt0091778,Poltergeist II: The Other Side,1986,Horror|Thriller,http://www.imdb.com/title/tt0091778
1996,tt0095889,Poltergeist III,1988,Horror|Thriller,http://www.imdb.com/title/tt0095889
1997,tt0070047,"Exorcist, The",1973,Horror|Mystery,http://www.imdb.com/title/tt0070047
1998,tt0076009,Exorcist II: The Heretic,1977,Horror,http://www.imdb.com/title/tt0076009
1999,tt0099528,"Exorcist III, The",1990,Horror,http://www.imdb.com/title/tt0099528
2000,tt0093409,Lethal Weapon,1987,Action|Comedy|Crime|Drama,http://www.imdb.com/title/tt0093409
2001,tt0097733,Lethal Weapon 2,1989,Action|Comedy|Crime|Drama,http://www.imdb.com/title/tt0097733
2002,tt0104714,Lethal Weapon 3,1992,Action|Comedy|Crime|Drama,http://www.imdb.com/title/tt0104714
2003,tt0087363,Gremlins,1984,Comedy|Horror,http://www.imdb.com/title/tt0087363
2004,tt0099700,Gremlins 2: The New Batch,1990,Comedy|Horror,http://www.imdb.com/title/tt0099700
2005,tt0089218,"Goonies, The",1985,Action|Adventure|Children|Comedy|Fantasy,http://www.imdb.com/title/tt0089218
2006,tt0120746,"Mask of Zorro, The",1998,Action|Comedy|Romance,http://www.imdb.com/title/tt0120746
2007,tt0119910,Polish Wedding,1998,Comedy,http://www.imdb.com/title/tt0119910
2008,tt0117898,"This World, Then the Fireworks",1997,Crime|Drama|Film-Noir,http://www.imdb.com/title/tt0117898
2009,tt0070723,Soylent Green,1973,Drama|Mystery|Sci-Fi|Thriller,http://www.imdb.com/title/tt0070723
2010,tt0017136,Metropolis,1927,Drama|Sci-Fi,http://www.imdb.com/title/tt0017136
2011,tt0096874,Back to the Future Part II,1989,Adventure|Comedy|Sci-Fi,http://www.imdb.com/title/tt0096874
2012,tt0099088,Back to the Future Part III,1990,Adventure|Comedy|Sci-Fi|Western,http://www.imdb.com/title/tt0099088
2013,tt0069113,"Poseidon Adventure, The",1972,Action|Adventure|Drama,http://www.imdb.com/title/tt0069113
2014,tt0076054,Freaky Friday,1977,Children|Comedy|Fantasy,http://www.imdb.com/title/tt0076054
2015,tt0054594,"Absent-Minded Professor, The",1961,Children|Comedy|Fantasy,http://www.imdb.com/title/tt0054594
2016,tt0078790,"Apple Dumpling Gang Rides Again, The",1979,Children|Comedy|Western,http://www.imdb.com/title/tt0078790
2017,tt0054649,Babes in Toyland,1961,Children|Fantasy|Musical,http://www.imdb.com/title/tt0054649
2018,tt0034492,Bambi,1942,Animation|Children|Drama,http://www.imdb.com/title/tt0034492
2019,tt0047478,Seven Samurai (Shichinin no samurai),1954,Action|Adventure|Drama,http://www.imdb.com/title/tt0047478
2020,tt0094947,Dangerous Liaisons,1988,Drama|Romance,http://www.imdb.com/title/tt0094947
2021,tt0087182,Dune,1984,Adventure|Sci-Fi,http://www.imdb.com/title/tt0087182
2022,tt0095497,"Last Temptation of Christ, The",1988,Drama,http://www.imdb.com/title/tt0095497
2023,tt0099674,"Godfather: Part III, The",1990,Crime|Drama|Mystery|Thriller,http://www.imdb.com/title/tt0099674
2024,tt0102757,"Rapture, The",1991,Drama|Mystery,http://www.imdb.com/title/tt0102757
2025,tt0119558,Lolita,1997,Drama|Romance,http://www.imdb.com/title/tt0119558
2026,tt0134619,Disturbing Behavior,1998,Horror|Thriller,http://www.imdb.com/title/tt0134619
2027,tt0120741,Jane Austen's Mafia!,1998,Comedy|Crime,http://www.imdb.com/title/tt0120741
2028,tt0120815,Saving Private Ryan,1998,Action|Drama|War,http://www.imdb.com/title/tt0120815
2032,tt0066811,"Barefoot Executive, The",1971,Children|Comedy,http://www.imdb.com/title/tt0066811
2033,tt0088814,"Black Cauldron, The",1985,Adventure|Animation|Children|Fantasy,http://www.imdb.com/title/tt0088814
2034,tt0078869,"Black Hole, The",1979,Children|Sci-Fi,http://www.imdb.com/title/tt0078869
2035,tt0062737,Blackbeard's Ghost,1968,Children|Comedy,http://www.imdb.com/title/tt0062737
2036,tt0109287,Blank Check,1994,Children|Comedy,http://www.imdb.com/title/tt0109287
2037,tt0075807,Candleshoe,1977,Adventure|Children|Comedy,http://www.imdb.com/title/tt0075807
2038,tt0077305,"Cat from Outer Space, The",1978,Children|Comedy|Sci-Fi,http://www.imdb.com/title/tt0077305
2040,tt0065566,"Computer Wore Tennis Shoes, The",1969,Children|Comedy,http://www.imdb.com/title/tt0065566
2041,tt0082199,Condorman,1981,Action|Adventure|Children|Comedy,http://www.imdb.com/title/tt0082199
2042,tt0109520,D2: The Mighty Ducks,1994,Children|Comedy,http://www.imdb.com/title/tt0109520
2043,tt0052722,Darby O'Gill and the Little People,1959,Adventure|Children|Fantasy,http://www.imdb.com/title/tt0052722
2044,tt0082263,"Devil and Max Devlin, The",1981,Comedy|Fantasy,http://www.imdb.com/title/tt0082263
2046,tt0091059,Flight of the Navigator,1986,Adventure|Children|Sci-Fi,http://www.imdb.com/title/tt0091059
2048,tt0091149,"Great Mouse Detective, The",1986,Action|Animation|Children|Crime,http://www.imdb.com/title/tt0091149
2050,tt0080861,Herbie Goes Bananas,1980,Adventure|Children|Comedy,http://www.imdb.com/title/tt0080861
2051,tt0076137,Herbie Goes to Monte Carlo,1977,Adventure|Children|Comedy,http://www.imdb.com/title/tt0076137
2052,tt0107120,Hocus Pocus,1993,Children|Comedy|Fantasy|Horror,http://www.imdb.com/title/tt0107120
2053,tt0104437,"Honey, I Blew Up the Kid",1992,Children|Comedy|Sci-Fi,http://www.imdb.com/title/tt0104437
2054,tt0097523,"Honey, I Shrunk the Kids",1989,Adventure|Children|Comedy|Fantasy|Sci-Fi,http://www.imdb.com/title/tt0097523
2055,tt0077698,Hot Lead and Cold Feet,1978,Action|Comedy|Western,http://www.imdb.com/title/tt0077698
2056,tt0056095,In Search of the Castaways,1962,Adventure|Children,http://www.imdb.com/title/tt0056095
2057,tt0057180,"Incredible Journey, The",1963,Adventure|Children,http://www.imdb.com/title/tt0057180
2058,tt0120768,"Negotiator, The",1998,Action|Crime|Drama|Mystery|Thriller,http://www.imdb.com/title/tt0120768
2059,tt0120783,"Parent Trap, The",1998,Children|Comedy|Romance,http://www.imdb.com/title/tt0120783
2060,tt0131857,BASEketball,1998,Comedy,http://www.imdb.com/title/tt0131857
2064,tt0098213,Roger & Me,1989,Documentary,http://www.imdb.com/title/tt0098213
2065,tt0089853,"Purple Rose of Cairo, The",1985,Comedy|Drama|Fantasy|Romance,http://www.imdb.com/title/tt0089853
2066,tt0039689,Out of the Past,1947,Film-Noir,http://www.imdb.com/title/tt0039689
2067,tt0059113,Doctor Zhivago,1965,Drama|Romance|War,http://www.imdb.com/title/tt0059113
2068,tt0083922,Fanny and Alexander (Fanny och Alexander),1982,Drama|Fantasy|Mystery,http://www.imdb.com/title/tt0083922
2069,tt0090203,"Trip to Bountiful, The",1985,Drama,http://www.imdb.com/title/tt0090203
2070,tt0086423,Tender Mercies,1983,Drama|Romance|Western,http://www.imdb.com/title/tt0086423
2071,tt0106273,And the Band Played On,1993,Drama,http://www.imdb.com/title/tt0106273
2072,tt0096734,"'burbs, The",1989,Comedy,http://www.imdb.com/title/tt0096734
2073,tt0089126,Fandango,1985,Comedy,http://www.imdb.com/title/tt0089126
2074,tt0071910,"Night Porter, The (Portiere di notte, Il)",1974,Crime|Drama|Romance,http://www.imdb.com/title/tt0071910
2075,tt0082736,Mephisto,1981,Drama|War,http://www.imdb.com/title/tt0082736
2076,tt0090756,Blue Velvet,1986,Drama|Mystery|Thriller,http://www.imdb.com/title/tt0090756
2077,tt0089385,"Journey of Natty Gann, The",1985,Adventure|Children,http://www.imdb.com/title/tt0089385
2078,tt0061852,"Jungle Book, The",1967,Animation|Children|Comedy|Musical,http://www.imdb.com/title/tt0061852
2080,tt0048280,Lady and the Tramp,1955,Animation|Children|Comedy|Romance,http://www.imdb.com/title/tt0048280
2081,tt0097757,"Little Mermaid, The",1989,Animation|Children|Comedy|Musical|Romance,http://www.imdb.com/title/tt0097757
2082,tt0104868,"Mighty Ducks, The",1992,Children|Comedy,http://www.imdb.com/title/tt0104868
2083,tt0104940,"Muppet Christmas Carol, The",1992,Children|Comedy|Musical,http://www.imdb.com/title/tt0104940
2084,tt0104990,Newsies,1992,Children|Musical,http://www.imdb.com/title/tt0104990
2085,tt0055254,101 Dalmatians (One Hundred and One Dalmatians),1961,Adventure|Animation|Children,http://www.imdb.com/title/tt0055254
2087,tt0046183,Peter Pan,1953,Animation|Children|Fantasy|Musical,http://www.imdb.com/title/tt0046183
2088,tt0081353,Popeye,1980,Adventure|Comedy|Musical,http://www.imdb.com/title/tt0081353
2089,tt0100477,"Rescuers Down Under, The",1990,Adventure|Animation|Children,http://www.imdb.com/title/tt0100477
2090,tt0076618,"Rescuers, The",1977,Adventure|Animation|Children|Crime|Drama,http://www.imdb.com/title/tt0076618
2091,tt0078158,Return from Witch Mountain,1978,Children|Sci-Fi,http://www.imdb.com/title/tt0078158
2092,tt0107952,"Return of Jafar, The",1994,Adventure|Animation|Children|Fantasy|Musical|Romance,http://www.imdb.com/title/tt0107952
2093,tt0089908,Return to Oz,1985,Adventure|Children|Fantasy,http://www.imdb.com/title/tt0089908
2094,tt0102803,"Rocketeer, The",1991,Action|Adventure|Sci-Fi,http://www.imdb.com/title/tt0102803
2095,tt0075200,"Shaggy D.A., The",1976,Children|Comedy,http://www.imdb.com/title/tt0075200
2096,tt0053285,Sleeping Beauty,1959,Animation|Children|Musical,http://www.imdb.com/title/tt0053285
2097,tt0086336,Something Wicked This Way Comes,1983,Children|Drama|Fantasy|Mystery|Thriller,http://www.imdb.com/title/tt0086336
2098,tt0057518,Son of Flubber,1963,Children|Comedy,http://www.imdb.com/title/tt0057518
2099,tt0038969,Song of the South,1946,Adventure|Animation|Children|Musical,http://www.imdb.com/title/tt0038969
2100,tt0088161,Splash,1984,Comedy|Fantasy|Romance,http://www.imdb.com/title/tt0088161
2102,tt0019422,Steamboat Willie,1928,Animation|Children|Comedy|Musical,http://www.imdb.com/title/tt0019422
2103,tt0111359,Tall Tale,1995,Adventure|Children|Fantasy|Western,http://www.imdb.com/title/tt0111359
2104,tt0084783,Tex,1982,Drama,http://www.imdb.com/title/tt0084783
2105,tt0084827,Tron,1982,Action|Adventure|Sci-Fi,http://www.imdb.com/title/tt0084827
2106,tt0108265,Swing Kids,1993,Drama|War,http://www.imdb.com/title/tt0108265
2107,tt0120694,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode),1998,Horror|Thriller,http://www.imdb.com/title/tt0120694
2108,tt0102250,L.A. Story,1991,Comedy|Romance,http://www.imdb.com/title/tt0102250
2109,tt0079367,"Jerk, The",1979,Comedy,http://www.imdb.com/title/tt0079367
2110,tt0083798,Dead Men Don't Wear Plaid,1982,Comedy|Crime|Thriller,http://www.imdb.com/title/tt0083798
2111,tt0085894,"Man with Two Brains, The",1983,Comedy,http://www.imdb.com/title/tt0085894
2112,tt0101969,Grand Canyon,1991,Crime|Drama,http://www.imdb.com/title/tt0101969
2114,tt0086066,"Outsiders, The",1983,Drama,http://www.imdb.com/title/tt0086066
2115,tt0087469,Indiana Jones and the Temple of Doom,1984,Action|Adventure|Fantasy,http://www.imdb.com/title/tt0087469
2116,tt0077869,"Lord of the Rings, The",1978,Adventure|Animation|Children|Fantasy,http://www.imdb.com/title/tt0077869
2117,tt0087803,1984 (Nineteen Eighty-Four),1984,Drama|Sci-Fi,http://www.imdb.com/title/tt0087803
2118,tt0085407,"Dead Zone, The",1983,Thriller,http://www.imdb.com/title/tt0085407
2119,tt0091499,Maximum Overdrive,1986,Horror,http://www.imdb.com/title/tt0091499
2120,tt0107665,Needful Things,1993,Drama|Horror,http://www.imdb.com/title/tt0107665
2121,tt0085382,Cujo,1983,Horror|Thriller,http://www.imdb.com/title/tt0085382
2122,tt0087050,Children of the Corn,1984,Horror|Thriller,http://www.imdb.com/title/tt0087050
2123,tt0096787,All Dogs Go to Heaven,1989,Animation|Children|Comedy|Drama|Fantasy,http://www.imdb.com/title/tt0096787
2124,tt0101272,"Addams Family, The",1991,Children|Comedy|Fantasy,http://www.imdb.com/title/tt0101272
2125,tt0120631,Ever After: A Cinderella Story,1998,Comedy|Drama|Romance,http://www.imdb.com/title/tt0120631
2126,tt0120832,Snake Eyes,1998,Action|Crime|Mystery|Thriller,http://www.imdb.com/title/tt0120832
2130,tt0080388,Atlantic City,1980,Crime|Drama|Romance,http://www.imdb.com/title/tt0080388
2131,tt0077711,Autumn Sonata (H?stsonaten),1978,Drama,http://www.imdb.com/title/tt0077711
2132,tt0061184,Who's Afraid of Virginia Woolf?,1966,Drama,http://www.imdb.com/title/tt0061184
2133,tt0092513,Adventures in Babysitting,1987,Adventure|Comedy,http://www.imdb.com/title/tt0092513
2134,tt0090305,Weird Science,1985,Comedy|Fantasy|Sci-Fi,http://www.imdb.com/title/tt0090305
2135,tt0061584,Doctor Dolittle,1967,Adventure|Children|Musical,http://www.imdb.com/title/tt0061584
2136,tt0057372,"Nutty Professor, The",1963,Comedy|Sci-Fi,http://www.imdb.com/title/tt0057372
2137,tt0070016,Charlotte's Web,1973,Animation|Children,http://www.imdb.com/title/tt0070016
2138,tt0078480,Watership Down,1978,Adventure|Animation|Children|Drama|Fantasy,http://www.imdb.com/title/tt0078480
2139,tt0084649,"Secret of NIMH, The",1982,Adventure|Animation|Children|Drama,http://www.imdb.com/title/tt0084649
2140,tt0083791,"Dark Crystal, The",1982,Adventure|Fantasy,http://www.imdb.com/title/tt0083791
2141,tt0090633,"American Tail, An",1986,Adventure|Animation|Children|Comedy,http://www.imdb.com/title/tt0090633
2142,tt0101329,"American Tail: Fievel Goes West, An",1991,Adventure|Animation|Children|Musical|Western,http://www.imdb.com/title/tt0101329
2143,tt0089469,Legend,1985,Adventure|Fantasy|Romance,http://www.imdb.com/title/tt0089469
2144,tt0088128,Sixteen Candles,1984,Comedy|Romance,http://www.imdb.com/title/tt0088128
2145,tt0091790,Pretty in Pink,1986,Comedy|Drama|Romance,http://www.imdb.com/title/tt0091790
2146,tt0090060,St. Elmo's Fire,1985,Drama|Romance,http://www.imdb.com/title/tt0090060
2147,tt0090848,"Clan of the Cave Bear, The",1986,Adventure|Drama|Fantasy,http://www.imdb.com/title/tt0090848
2148,tt0091223,House,1986,Comedy|Fantasy|Horror,http://www.imdb.com/title/tt0091223
2149,tt0093220,House II: The Second Story,1987,Comedy|Fantasy|Horror,http://www.imdb.com/title/tt0093220
2150,tt0080801,"Gods Must Be Crazy, The",1980,Adventure|Comedy,http://www.imdb.com/title/tt0080801
2151,tt0097443,"Gods Must Be Crazy II, The",1989,Comedy,http://www.imdb.com/title/tt0097443
2152,tt0140796,Air Bud: Golden Receiver,1998,Children|Comedy,http://www.imdb.com/title/tt0140796
2153,tt0118661,"Avengers, The",1998,Action|Adventure,http://www.imdb.com/title/tt0118661
2154,tt0120703,How Stella Got Her Groove Back,1998,Drama|Romance,http://www.imdb.com/title/tt0120703
2155,tt0120831,"Slums of Beverly Hills, The",1998,Comedy|Drama,http://www.imdb.com/title/tt0120831
2156,tt0133413,"Best Man, The (Testimone dello sposo, Il)",1998,Comedy|Drama|Romance,http://www.imdb.com/title/tt0133413
2159,tt0099763,Henry: Portrait of a Serial Killer,1986,Crime|Horror|Thriller,http://www.imdb.com/title/tt0099763
2160,tt0063522,Rosemary's Baby,1968,Drama|Horror|Thriller,http://www.imdb.com/title/tt0063522
2161,tt0088323,"NeverEnding Story, The",1984,Adventure|Children|Fantasy,http://www.imdb.com/title/tt0088323
2162,tt0100240,"NeverEnding Story II: The Next Chapter, The",1990,Adventure|Children|Fantasy,http://www.imdb.com/title/tt0100240
2163,tt0080391,Attack of the Killer Tomatoes!,1978,Comedy|Horror,http://www.imdb.com/title/tt0080391
2164,tt0094077,Surf Nazis Must Die,1987,Action|Comedy|Drama|Horror,http://www.imdb.com/title/tt0094077
2165,tt0119517,Your Friends and Neighbors,1998,Comedy|Drama,http://www.imdb.com/title/tt0119517
2166,tt0124595,Return to Paradise,1998,Crime|Drama|Romance|Thriller,http://www.imdb.com/title/tt0124595
2167,tt0120611,Blade,1998,Action|Horror|Thriller,http://www.imdb.com/title/tt0120611
2169,tt0118301,Dead Man on Campus,1998,Comedy,http://www.imdb.com/title/tt0118301
2170,tt0120901,Wrongfully Accused,1998,Action|Comedy,http://www.imdb.com/title/tt0120901
2171,tt0119778,Next Stop Wonderland,1998,Comedy|Drama|Romance,http://www.imdb.com/title/tt0119778
2172,tt0120692,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird)",1998,Comedy|Drama,http://www.imdb.com/title/tt0120692
2174,tt0094721,Beetlejuice,1988,Comedy|Fantasy,http://www.imdb.com/title/tt0094721
2175,tt0119033,D?j? Vu,1997,Drama|Romance,http://www.imdb.com/title/tt0119033
2176,tt0040746,Rope,1948,Crime|Drama|Thriller,http://www.imdb.com/title/tt0040746
2177,tt0074512,Family Plot,1976,Comedy|Thriller,http://www.imdb.com/title/tt0074512
2178,tt0068611,Frenzy,1972,Thriller,http://www.imdb.com/title/tt0068611
2179,tt0065112,Topaz,1969,Thriller,http://www.imdb.com/title/tt0065112
2180,tt0061107,Torn Curtain,1966,Thriller,http://www.imdb.com/title/tt0061107
2181,tt0058329,Marnie,1964,Drama|Mystery|Romance|Thriller,http://www.imdb.com/title/tt0058329
2182,tt0051207,"Wrong Man, The",1956,Drama|Film-Noir|Thriller,http://www.imdb.com/title/tt0051207
2183,tt0049470,"Man Who Knew Too Much, The",1956,Adventure|Drama|Mystery|Thriller,http://www.imdb.com/title/tt0049470
2184,tt0048750,"Trouble with Harry, The",1955,Comedy|Mystery,http://www.imdb.com/title/tt0048750
2185,tt0045897,I Confess,1953,Thriller,http://www.imdb.com/title/tt0045897
2186,tt0044079,Strangers on a Train,1951,Crime|Drama|Film-Noir|Thriller,http://www.imdb.com/title/tt0044079
2187,tt0042994,Stage Fright,1950,Mystery|Romance|Thriller,http://www.imdb.com/title/tt0042994
2188,tt0120577,54,1998,Drama,http://www.imdb.com/title/tt0120577
2190,tt0123324,Why Do Fools Fall In Love?,1998,Drama,http://www.imdb.com/title/tt0123324
2193,tt0096446,Willow,1988,Action|Adventure|Fantasy,http://www.imdb.com/title/tt0096446
2194,tt0094226,"Untouchables, The",1987,Action|Crime|Drama,http://www.imdb.com/title/tt0094226
2195,tt0120654,Dirty Work,1998,Comedy,http://www.imdb.com/title/tt0120654
2196,tt0120724,Knock Off,1998,Action,http://www.imdb.com/title/tt0120724
2201,tt0039694,"Paradine Case, The",1947,Drama,http://www.imdb.com/title/tt0039694
2202,tt0037017,Lifeboat,1944,Drama|War,http://www.imdb.com/title/tt0037017
2203,tt0036342,Shadow of a Doubt,1943,Crime|Drama|Thriller,http://www.imdb.com/title/tt0036342
2204,tt0035279,Saboteur,1942,Mystery|Thriller,http://www.imdb.com/title/tt0035279
2205,tt0033922,Mr. & Mrs. Smith,1941,Comedy|Romance,http://www.imdb.com/title/tt0033922
